"assignment.id","worker.id","trial.num","rule.id","rule.desc","example.num","polarity","string","time"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",1,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",3,"negative","baaaaa","1495198274740"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",1,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",4,"negative","Aaaaaa","1495198287864"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",1,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",5,"negative","aaaaa","1495198297411"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",1,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",6,"positive","aaaaaaa","1495198302175"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",1,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",7,"negative","i2uhpfu2ipncwhp2er","1495198306793"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",1,"positive","containss","1495198326721"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",2,"positive","onelowercases","1495198341631"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",3,"positive","thishasalowercases","1495198352565"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",4,"negative","NOLOWERCASES","1495198366064"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",5,"positive","ONELOWERCASEs","1495198381761"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",2,"suffix-s-1","The sequence must contain at least one lower case <code>s</code>",6,"negative","NONUMBERS312342","1495198398105"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",1,"positive","12345","1495198412140"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",2,"positive","abcde","1495198416629"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",3,"positive","abcd5","1495198421509"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",4,"positive","ABCD5","1495198425498"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",5,"negative","abcde6","1495198431177"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",6,"negative","123456","1495198436603"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",7,"negative","abc4","1495198440886"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",8,"negative","1234","1495198444923"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",9,"negative","morethan5istoolong","1495198452978"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",10,"negative","lessthan5istooshort","1495198460605"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",3,"zip-code-1","The sequence is exactly 5 characters long",11,"negative","5longisright","1495198466599"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",1,"positive","[isfirst","1495198486628"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",2,"negative","symbol[mustbefirst","1495198499244"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",3,"positive","[isgood","1495198513675"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",4,"positive","[isgreatsequence","1495198518843"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",5,"negative","]isbadsequence","1495198527355"
"326O153BMIYBJMVKVTIISZ70MMKEDX","8248135",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",6,"negative","*isbadsequence","1495198539820"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",1,"suffix-s-2","The sequence must contain at least one lower case letter",1,"negative","FURNITURE","1495198401283"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",1,"suffix-s-2","The sequence must contain at least one lower case letter",2,"positive","JUIcE","1495198408826"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",1,"suffix-s-2","The sequence must contain at least one lower case letter",3,"positive","WaTERMELon","1495198417493"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",2,"delimiters-2","The last character of the sequence must be <code>]</code>",1,"positive","Apples]","1495198463505"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",2,"delimiters-2","The last character of the sequence must be <code>]</code>",2,"positive","Yawn]","1495198470599"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",2,"delimiters-2","The last character of the sequence must be <code>]</code>",3,"negative","purse","1495198477531"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",3,"zip-code-1","The sequence is exactly 5 characters long",1,"positive","apple","1495198500090"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",3,"zip-code-1","The sequence is exactly 5 characters long",2,"positive","carry","1495198506380"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",3,"zip-code-1","The sequence is exactly 5 characters long",3,"positive","purse","1495198510819"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",3,"zip-code-1","The sequence is exactly 5 characters long",4,"negative","dog","1495198516264"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",3,"zip-code-1","The sequence is exactly 5 characters long",5,"negative","peaches","1495198525629"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",1,"positive","aaaaaa","1495198551040"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",2,"negative","aaaaa","1495198561856"
"33PPO7FECVFNZRX6RC89DE5SEFRIDA","ba1c135",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",3,"negative","aaaaab","1495198570020"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",1,"suffix-s","The string must end in <code>s</code>",1,"positive","beads","1494008780583"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",1,"suffix-s","The string must end in <code>s</code>",2,"positive","cats","1494008787268"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",1,"suffix-s","The string must end in <code>s</code>",3,"negative","bead","1494008790900"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",1,"suffix-s","The string must end in <code>s</code>",4,"negative","cat","1494008802516"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",1,"positive","abracadabra","1494008817382"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",2,"negative","AbracAdAbra","1494008827916"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",3,"negative","cat","1494008836995"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",4,"negative","cAt","1494008855650"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",5,"positive","aaa","1494008861466"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",6,"negative","aAa","1494008869266"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",7,"negative","afesa","1494008880899"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",8,"negative","afesA","1494008886480"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",2,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",9,"positive","103a0a2234a","1494008894893"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[dogs]","1494008910529"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"positive","[cat]","1494008919843"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"positive","[you]","1494008925479"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","dogs","1494008929545"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",5,"negative","cat","1494008934513"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",6,"negative","you","1494008936797"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"negative","abcde","1494008950241"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"positive","12345","1494008961944"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"positive","67890","1494008968526"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",4,"negative","a24fz","1494008973578"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",5,"positive","53417","1494008985510"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",6,"negative","163467","1494008993492"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",7,"negative","1479713","1494009046888"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",8,"negative","5659","1494009051057"
"34J10VATJFYHO01BWYETDDCRWI6QIO","66584c1",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",9,"negative","12","1494009057375"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",1,"suffix-s-2","The sequence must contain at least one lower case letter",1,"positive","a","1495198073681"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",1,"suffix-s-2","The sequence must contain at least one lower case letter",2,"negative","A","1495198080467"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",1,"suffix-s-2","The sequence must contain at least one lower case letter",3,"positive","d","1495198086919"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",2,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",1,"positive","aaaaaa","1495198123579"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",2,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",2,"negative","aaaaa","1495198126823"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",2,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",3,"positive","aaaaaaaaaaaaaa","1495198129929"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",2,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",4,"negative","bbbbbb","1495198136263"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",3,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","1234567890","1495198153215"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",3,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"positive","3","1495198160805"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",3,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"negative","54645a","1495198169713"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",1,"positive","[","1495198189903"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",2,"positive","[565yhfdadsf32#ED","1495198194553"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",3,"negative","a[","1495198214347"
"34Q075JO1XDI010E7TZ8684N3O7017","0ff79a1",4,"delimiters-1","The first character of the sequence must be <code>[</code> ",4,"negative","3","1495198219180"
"35USIKEBNRGGSJTIE5DNCGRHJSY6NM","b4faa31",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"negative","0-9","1495197744871"
"35USIKEBNRGGSJTIE5DNCGRHJSY6NM","b4faa31",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"negative","0 through 9","1495197769110"
